Numéro de l'amendement,Partie de l'amendement,Sort de l'amendement,Désignation de l'article,Délibération,Auteur,Cosignataire(s),Instance,Etape du texte,URL Amendement,URL Amendement format XML
86,,Non renseigné,Article 14,Première délibération,Pochon Marie,"  Mme Voynet, M. Biteau, Mme Belluco, M. Nicolas Bonnet, Mme Ozenne, M. Raux, M. Thierry, M. Amirshahi, Mme Arrighi, Mme Autain, Mme Balage El Mariky, M. Ben Cheikh, M. Arnaud Bonnet, Mme Chatelain, M. Corbière, M. Davi, M. Duplessy, M. Fournier, Mme Garin, M. Damien Girard, M. Gustave, Mme Catherine Hervieu, M. Iordanoff, Mme Laernoes, M. Lahais, M. Lucas-Lundy, M. Peytavie, Mme Regol, M. Roumégas, Mme Sandrine Rousseau, M. Ruffin, Mme Sas, Mme Sebaihi, Mme Simonnet, Mme Taillé-Polian et M. Tavernier",Séance publique,1ère lecture (1ère assemblée saisie),https://www.assemblee-nationale.fr/dyn/17/amendements/2765/AN/86,https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO838901BTC2765P0D1N000086.xml
87,,Non renseigné,Article 14,Première délibération,Pochon Marie,"  Mme Voynet, M. Biteau, Mme Belluco, M. Nicolas Bonnet, Mme Ozenne, M. Raux, M. Thierry, M. Amirshahi, Mme Arrighi, Mme Autain, Mme Balage El Mariky, M. Ben Cheikh, M. Arnaud Bonnet, Mme Chatelain, M. Corbière, M. Davi, M. Duplessy, M. Fournier, Mme Garin, M. Damien Girard, M. Gustave, Mme Catherine Hervieu, M. Iordanoff, Mme Laernoes, M. Lahais, M. Lucas-Lundy, M. Peytavie, Mme Regol, M. Roumégas, Mme Sandrine Rousseau, M. Ruffin, Mme Sas, Mme Sebaihi, Mme Simonnet, Mme Taillé-Polian et M. Tavernier",Séance publique,1ère lecture (1ère assemblée saisie),https://www.assemblee-nationale.fr/dyn/17/amendements/2765/AN/87,https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO838901BTC2765P0D1N000087.xml
88,,Non renseigné,Article 14,Première délibération,Pochon Marie,"  Mme Voynet, M. Biteau, Mme Belluco, M. Nicolas Bonnet, Mme Ozenne, M. Raux, M. Peytavie, M. Tavernier, M. Thierry, M. Amirshahi, Mme Arrighi, Mme Autain, Mme Balage El Mariky, M. Ben Cheikh, M. Arnaud Bonnet, Mme Chatelain, M. Corbière, M. Davi, M. Duplessy, M. Fournier, Mme Garin, M. Damien Girard, M. Gustave, Mme Catherine Hervieu, M. Iordanoff, Mme Laernoes, M. Lahais, M. Lucas-Lundy, Mme Regol, M. Roumégas, Mme Sandrine Rousseau, M. Ruffin, Mme Sas, Mme Sebaihi, Mme Simonnet et Mme Taillé-Polian",Séance publique,1ère lecture (1ère assemblée saisie),https://www.assemblee-nationale.fr/dyn/17/amendements/2765/AN/88,https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO838901BTC2765P0D1N000088.xml
89,,Non renseigné,Article 14,Première délibération,Tivoli Lionel,,Séance publique,1ère lecture (1ère assemblée saisie),https://www.assemblee-nationale.fr/dyn/17/amendements/2765/AN/89,https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO838901BTC2765P0D1N000089.xml
893,,Non renseigné,Article 14,Première délibération,Rossi Valérie,"  Mme Pantel, Mme Allemand, Mme Thomin, Mme Battistel, M. Potier, M. Delautrette, M. Dufau, M. Echaniz, M. Benbrahim, M. Eskenazi, M. Fégné, Mme Jourdan, M. Leseul, M. Barusseau, M. Lhardit, M. Naillet, M. Delaporte, M. Garot, Mme Got, M. Roussel, M. Aviragnet, M. Baptiste, M. Baumel, M. Belhaddad, Mme Bellay, M. Bouloux, Mme Bregman, M. Philippe Brun, M. Califer, Mme Capdevielle, M. Christophle, M. Courbon, M. David, Mme Diop, Mme Dombre Coste, M. Faure, Mme Froger, Mme Godard, M. Guedj, M. Hablot, Mme Hadizadeh, Mme Herouin-Léautey, Mme Céline Hervieu, M. Hollande, M. Houlié, Mme Karamanli, Mme Keloua Hachi, Mme Mercier, M. Oberti, M. Pena, Mme Pic, Mme Pirès Beaune, M. Pribetich, M. Proença, Mme Récalde, Mme Rouaux, M. Aurélien Rousseau, Mme Runel, M. Saint-Pasteur, Mme Santiago, M. Saulignac, M. Simion, M. Sother, Mme Thiébault-Martinez, M. Vallaud, M. Vicot, M. William et les membres du groupe Socialistes et apparentés",Séance publique,1ère lecture (1ère assemblée saisie),https://www.assemblee-nationale.fr/dyn/17/amendements/2765/AN/893,https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO838901BTC2765P0D1N000893.xml
894,,Non renseigné,Article 14,Première délibération,Rossi Valérie,"  Mme Pantel, Mme Allemand, Mme Thomin, Mme Battistel, M. Potier, M. Delautrette, M. Dufau, M. Echaniz, M. Benbrahim, M. Eskenazi, M. Fégné, Mme Jourdan, M. Leseul, M. Barusseau, M. Lhardit, M. Naillet, M. Delaporte, M. Garot, Mme Got, M. Roussel, M. Aviragnet, M. Baptiste, M. Baumel, M. Belhaddad, Mme Bellay, M. Bouloux, Mme Bregman, M. Philippe Brun, M. Califer, Mme Capdevielle, M. Christophle, M. Courbon, M. David, Mme Diop, Mme Dombre Coste, M. Faure, Mme Froger, Mme Godard, M. Guedj, M. Hablot, Mme Hadizadeh, Mme Herouin-Léautey, Mme Céline Hervieu, M. Hollande, M. Houlié, Mme Karamanli, Mme Keloua Hachi, Mme Mercier, M. Oberti, M. Pena, Mme Pic, Mme Pirès Beaune, M. Pribetich, M. Proença, Mme Récalde, Mme Rouaux, M. Aurélien Rousseau, Mme Runel, M. Saint-Pasteur, Mme Santiago, M. Saulignac, M. Simion, M. Sother, Mme Thiébault-Martinez, M. Vallaud, M. Vicot, M. William et les membres du groupe Socialistes et apparentés",Séance publique,1ère lecture (1ère assemblée saisie),https://www.assemblee-nationale.fr/dyn/17/amendements/2765/AN/894,https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO838901BTC2765P0D1N000894.xml
895,,Non renseigné,Article 14,Première délibération,Pantel Sophie,"  Mme Allemand, Mme Thomin, Mme Battistel, M. Potier, M. Delautrette, M. Dufau, M. Echaniz, M. Benbrahim, M. Eskenazi, M. Fégné, Mme Jourdan, M. Leseul, M. Barusseau, M. Lhardit, M. Naillet, M. Delaporte, M. Garot, Mme Got, Mme Rossi, M. Roussel, M. Aviragnet, M. Baptiste, M. Baumel, M. Belhaddad, Mme Bellay, M. Bouloux, Mme Bregman, M. Philippe Brun, M. Califer, Mme Capdevielle, M. Christophle, M. Courbon, M. David, Mme Diop, Mme Dombre Coste, M. Faure, Mme Froger, Mme Godard, M. Guedj, M. Hablot, Mme Hadizadeh, Mme Herouin-Léautey, Mme Céline Hervieu, M. Hollande, M. Houlié, Mme Karamanli, Mme Keloua Hachi, Mme Mercier, M. Oberti, M. Pena, Mme Pic, Mme Pirès Beaune, M. Pribetich, M. Proença, Mme Récalde, Mme Rouaux, M. Aurélien Rousseau, Mme Runel, M. Saint-Pasteur, Mme Santiago, M. Saulignac, M. Simion, M. Sother, Mme Thiébault-Martinez, M. Vallaud, M. Vicot et M. William",Séance publique,1ère lecture (1ère assemblée saisie),https://www.assemblee-nationale.fr/dyn/17/amendements/2765/AN/895,https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO838901BTC2765P0D1N000895.xml
896,,Non renseigné,Article 14,Première délibération,Pantel Sophie,"  Mme Allemand, Mme Thomin, Mme Battistel, M. Potier, M. Delautrette, M. Dufau, M. Echaniz, M. Benbrahim, M. Eskenazi, M. Fégné, Mme Jourdan, M. Leseul, M. Barusseau, M. Lhardit, M. Naillet, M. Delaporte, M. Garot, Mme Got, Mme Rossi, M. Roussel, M. Aviragnet, M. Baptiste, M. Baumel, M. Belhaddad, Mme Bellay, M. Bouloux, Mme Bregman, M. Philippe Brun, M. Califer, Mme Capdevielle, M. Christophle, M. Courbon, M. David, Mme Diop, Mme Dombre Coste, M. Faure, Mme Froger, Mme Godard, M. Guedj, M. Hablot, Mme Hadizadeh, Mme Herouin-Léautey, Mme Céline Hervieu, M. Hollande, M. Houlié, Mme Karamanli, Mme Keloua Hachi, Mme Mercier, M. Oberti, M. Pena, Mme Pic, Mme Pirès Beaune, M. Pribetich, M. Proença, Mme Récalde, Mme Rouaux, M. Aurélien Rousseau, Mme Runel, M. Saint-Pasteur, Mme Santiago, M. Saulignac, M. Simion, M. Sother, Mme Thiébault-Martinez, M. Vallaud, M. Vicot, M. William et les membres du groupe Socialistes et apparentés",Séance publique,1ère lecture (1ère assemblée saisie),https://www.assemblee-nationale.fr/dyn/17/amendements/2765/AN/896,https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO838901BTC2765P0D1N000896.xml
897,,Non renseigné,Article 14,Première délibération,Pantel Sophie,"  Mme Allemand, Mme Thomin, Mme Battistel, M. Potier, M. Delautrette, M. Dufau, M. Echaniz, M. Benbrahim, M. Eskenazi, M. Fégné, Mme Jourdan, M. Leseul, M. Barusseau, M. Lhardit, M. Naillet, M. Delaporte, M. Garot, Mme Got, Mme Rossi, M. Roussel, M. Aviragnet, M. Baptiste, M. Baumel, M. Belhaddad, Mme Bellay, M. Bouloux, Mme Bregman, M. Philippe Brun, M. Califer, Mme Capdevielle, M. Christophle, M. Courbon, M. David, Mme Diop, Mme Dombre Coste, M. Faure, Mme Froger, Mme Godard, M. Guedj, M. Hablot, Mme Hadizadeh, Mme Herouin-Léautey, Mme Céline Hervieu, M. Hollande, M. Houlié, Mme Karamanli, Mme Keloua Hachi, Mme Mercier, M. Oberti, M. Pena, Mme Pic, Mme Pirès Beaune, M. Pribetich, M. Proença, Mme Récalde, Mme Rouaux, M. Aurélien Rousseau, Mme Runel, M. Saint-Pasteur, Mme Santiago, M. Saulignac, M. Simion, M. Sother, Mme Thiébault-Martinez, M. Vallaud, M. Vicot, M. William et les membres du groupe Socialistes et apparentés",Séance publique,1ère lecture (1ère assemblée saisie),https://www.assemblee-nationale.fr/dyn/17/amendements/2765/AN/897,https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO838901BTC2765P0D1N000897.xml
898,,Non renseigné,Article 14,Première délibération,Pantel Sophie,"  Mme Allemand, Mme Thomin, Mme Battistel, M. Potier, M. Delautrette, M. Dufau, M. Echaniz, M. Benbrahim, M. Eskenazi, M. Fégné, Mme Jourdan, M. Leseul, M. Barusseau, M. Lhardit, M. Naillet, M. Delaporte, M. Garot, Mme Got, Mme Rossi, M. Roussel, M. Aviragnet, M. Baptiste, M. Baumel, M. Belhaddad, Mme Bellay, M. Bouloux, Mme Bregman, M. Philippe Brun, M. Califer, Mme Capdevielle, M. Christophle, M. Courbon, M. David, Mme Diop, Mme Dombre Coste, M. Faure, Mme Froger, Mme Godard, M. Guedj, M. Hablot, Mme Hadizadeh, Mme Herouin-Léautey, Mme Céline Hervieu, M. Hollande, M. Houlié, Mme Karamanli, Mme Keloua Hachi, Mme Mercier, M. Oberti, M. Pena, Mme Pic, Mme Pirès Beaune, M. Pribetich, M. Proença, Mme Récalde, Mme Rouaux, M. Aurélien Rousseau, Mme Runel, M. Saint-Pasteur, Mme Santiago, M. Saulignac, M. Simion, M. Sother, Mme Thiébault-Martinez, M. Vallaud, M. Vicot, M. William et les membres du groupe Socialistes et apparentés",Séance publique,1ère lecture (1ère assemblée saisie),https://www.assemblee-nationale.fr/dyn/17/amendements/2765/AN/898,https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO838901BTC2765P0D1N000898.xml
899,,Non renseigné,Article 14,Première délibération,Allemand Marie-José,"  Mme Pantel, Mme Thomin, Mme Battistel, M. Potier, M. Delautrette, M. Dufau, M. Echaniz, M. Benbrahim, M. Eskenazi, M. Fégné, Mme Jourdan, M. Leseul, M. Barusseau, M. Lhardit, M. Naillet, M. Delaporte, M. Garot, Mme Got, Mme Rossi, M. Roussel, M. Aviragnet, M. Baptiste, M. Baumel, M. Belhaddad, Mme Bellay, M. Bouloux, Mme Bregman, M. Philippe Brun, M. Califer, Mme Capdevielle, M. Christophle, M. Courbon, M. David, Mme Diop, Mme Dombre Coste, M. Faure, Mme Froger, Mme Godard, M. Guedj, M. Hablot, Mme Hadizadeh, Mme Herouin-Léautey, Mme Céline Hervieu, M. Hollande, M. Houlié, Mme Karamanli, Mme Keloua Hachi, Mme Mercier, M. Oberti, M. Pena, Mme Pic, Mme Pirès Beaune, M. Pribetich, M. Proença, Mme Récalde, Mme Rouaux, M. Aurélien Rousseau, Mme Runel, M. Saint-Pasteur, Mme Santiago, M. Saulignac, M. Simion, M. Sother, Mme Thiébault-Martinez, M. Vallaud, M. Vicot, M. William et les membres du groupe Socialistes et apparentés",Séance publique,1ère lecture (1ère assemblée saisie),https://www.assemblee-nationale.fr/dyn/17/amendements/2765/AN/899,https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO838901BTC2765P0D1N000899.xml
90,,Non renseigné,Article 14,Première délibération,Tivoli Lionel,"  M. Allisio, M. Amblard, Mme Auzanot, M. Ballard, Mme Bamana, M. Baubry, M. Beaurain, M. Bentz, M. Bernhardt, M. Bigot, M. Bilde, M. Blairy, Mme Blanc, M. Boccaletti, M. Boulogne, Mme Bouquin, M. Bovet, M. Buisson, M. Casterman, M. Chaumeil, M. Chenu, M. Chudeau, M. Clavet, Mme Colombier, Mme Da Conceicao Carvalho, M. de Fleurian, M. de Lépinau, Mme Dellong Meng, M. Dessigny, Mme Diaz, Mme Dogor-Such, M. Dragon, M. Dufosset, M. Dussausaye, M. Dutremble, M. Evrard, M. Falcon, M. Florquin, M. Fouquart, M. Frappé, M. Gabarron, Mme Galzy, M. Gery, M. Giletti, M. Gillet, M. Christian Girard, M. Golliot, M. Gonzalez, Mme Florence Goulet, Mme Grangier, Mme Griseti, M. Guibert, M. Guiniot, M. Guitton, Mme Hamelet, M. Houssin, M. Humbert, M. Jacobelli, M. Jenft, M. Jolly, Mme Joncour, M. Jordan, Mme Josserand, Mme Joubert, Mme Laporte, Mme Lavalette, M. Le Bourgeois, Mme Le Pen, Mme Lechanteux, Mme Lechon, Mme Lelouis, Mme Levavasseur, M. Limongi, M. Lioret, Mme Loir, Mme Lorho, M. Lottiaux, M. Loubet, M. David Magnier, Mme Marais-Beuil, M. Marchio, M. Markowsky, M. Patrice Martin, Mme Martinez, M. Mauvieux, M. Meizonnet, M. Meurin, M. Monnier, M. Muller, Mme Mélin, Mme Ménaché, M. Ménagé, M. Odoul, Mme Parmentier, M. Perez, M. Pfeffer, Mme Pollet, M. Rambaud, Mme Ranc, M. Rancoule, M. Renault, Mme Rimbert, M. Rivière, Mme Robert-Dehault, Mme Roullaud, Mme Roy, Mme Sabatini, M. Sabatou, M. Salmon, M. Schreck, Mme Sicard, M. Emmanuel Taché, M. Jean-Philippe Tanguy, M. Taverne, M. Tesson, M. Tomatis, M. Tonussi, M. Tribuiani, M. Villedieu, M. Vos et M. Weber",Séance publique,1ère lecture (1ère assemblée saisie),https://www.assemblee-nationale.fr/dyn/17/amendements/2765/AN/90,https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO838901BTC2765P0D1N000090.xml
900,,Non renseigné,Article 14,Première délibération,Rossi Valérie,"  Mme Pantel, Mme Allemand, Mme Thomin, Mme Battistel, M. Potier, M. Delautrette, M. Dufau, M. Echaniz, M. Benbrahim, M. Eskenazi, M. Fégné, Mme Jourdan, M. Leseul, M. Barusseau, M. Lhardit, M. Naillet, M. Delaporte, M. Garot, Mme Got, M. Roussel, M. Aviragnet, M. Baptiste, M. Baumel, M. Belhaddad, Mme Bellay, M. Bouloux, Mme Bregman, M. Philippe Brun, M. Califer, Mme Capdevielle, M. Christophle, M. Courbon, M. David, Mme Diop, Mme Dombre Coste, M. Faure, Mme Froger, Mme Godard, M. Guedj, M. Hablot, Mme Hadizadeh, Mme Herouin-Léautey, Mme Céline Hervieu, M. Hollande, M. Houlié, Mme Karamanli, Mme Keloua Hachi, Mme Mercier, M. Oberti, M. Pena, Mme Pic, Mme Pirès Beaune, M. Pribetich, M. Proença, Mme Récalde, Mme Rouaux, M. Aurélien Rousseau, Mme Runel, M. Saint-Pasteur, Mme Santiago, M. Saulignac, M. Simion, M. Sother, Mme Thiébault-Martinez, M. Vallaud, M. Vicot, M. William et les membres du groupe Socialistes et apparentés",Séance publique,1ère lecture (1ère assemblée saisie),https://www.assemblee-nationale.fr/dyn/17/amendements/2765/AN/900,https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO838901BTC2765P0D1N000900.xml
901,,Non renseigné,Article 14,Première délibération,Allemand Marie-José,"  Mme Pantel, Mme Thomin, Mme Battistel, M. Potier, M. Delautrette, M. Dufau, M. Echaniz, M. Benbrahim, M. Eskenazi, M. Fégné, Mme Jourdan, M. Leseul, M. Barusseau, M. Lhardit, M. Naillet, M. Delaporte, M. Garot, Mme Got, Mme Rossi, M. Roussel, M. Aviragnet, M. Baptiste, M. Baumel, M. Belhaddad, Mme Bellay, M. Bouloux, Mme Bregman, M. Philippe Brun, M. Califer, Mme Capdevielle, M. Christophle, M. Courbon, M. David, Mme Diop, Mme Dombre Coste, M. Faure, Mme Froger, Mme Godard, M. Guedj, M. Hablot, Mme Hadizadeh, Mme Herouin-Léautey, Mme Céline Hervieu, M. Hollande, M. Houlié, Mme Karamanli, Mme Keloua Hachi, Mme Mercier, M. Oberti, M. Pena, Mme Pic, Mme Pirès Beaune, M. Pribetich, M. Proença, Mme Récalde, Mme Rouaux, M. Aurélien Rousseau, Mme Runel, M. Saint-Pasteur, Mme Santiago, M. Saulignac, M. Simion, M. Sother, Mme Thiébault-Martinez, M. Vallaud, M. Vicot et M. William",Séance publique,1ère lecture (1ère assemblée saisie),https://www.assemblee-nationale.fr/dyn/17/amendements/2765/AN/901,https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO838901BTC2765P0D1N000901.xml
902,,Non renseigné,Article 14,Première délibération,Allemand Marie-José,"  Mme Pantel, Mme Thomin, Mme Battistel, M. Potier, M. Delautrette, M. Dufau, M. Echaniz, M. Benbrahim, M. Eskenazi, M. Fégné, Mme Jourdan, M. Leseul, M. Barusseau, M. Lhardit, M. Naillet, M. Delaporte, M. Garot, Mme Got, Mme Rossi, M. Roussel, M. Aviragnet, M. Baptiste, M. Baumel, M. Belhaddad, Mme Bellay, M. Bouloux, Mme Bregman, M. Philippe Brun, M. Califer, Mme Capdevielle, M. Christophle, M. Courbon, M. David, Mme Diop, Mme Dombre Coste, M. Faure, Mme Froger, Mme Godard, M. Guedj, M. Hablot, Mme Hadizadeh, Mme Herouin-Léautey, Mme Céline Hervieu, M. Hollande, M. Houlié, Mme Karamanli, Mme Keloua Hachi, Mme Mercier, M. Oberti, M. Pena, Mme Pic, Mme Pirès Beaune, M. Pribetich, M. Proença, Mme Récalde, Mme Rouaux, M. Aurélien Rousseau, Mme Runel, M. Saint-Pasteur, Mme Santiago, M. Saulignac, M. Simion, M. Sother, Mme Thiébault-Martinez, M. Vallaud, M. Vicot et M. William",Séance publique,1ère lecture (1ère assemblée saisie),https://www.assemblee-nationale.fr/dyn/17/amendements/2765/AN/902,https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO838901BTC2765P0D1N000902.xml
903,,Non renseigné,Article 14,Première délibération,Rossi Valérie,"  Mme Pantel, Mme Allemand, Mme Thomin, Mme Battistel, M. Potier, M. Delautrette, M. Dufau, M. Echaniz, M. Benbrahim, M. Eskenazi, M. Fégné, Mme Jourdan, M. Leseul, M. Barusseau, M. Lhardit, M. Naillet, M. Delaporte, M. Garot, Mme Got, M. Roussel, M. Aviragnet, M. Baptiste, M. Baumel, M. Belhaddad, Mme Bellay, M. Bouloux, Mme Bregman, M. Philippe Brun, M. Califer, Mme Capdevielle, M. Christophle, M. Courbon, M. David, Mme Diop, Mme Dombre Coste, M. Faure, Mme Froger, Mme Godard, M. Guedj, M. Hablot, Mme Hadizadeh, Mme Herouin-Léautey, Mme Céline Hervieu, M. Hollande, M. Houlié, Mme Karamanli, Mme Keloua Hachi, Mme Mercier, M. Oberti, M. Pena, Mme Pic, Mme Pirès Beaune, M. Pribetich, M. Proença, Mme Récalde, Mme Rouaux, M. Aurélien Rousseau, Mme Runel, M. Saint-Pasteur, Mme Santiago, M. Saulignac, M. Simion, M. Sother, Mme Thiébault-Martinez, M. Vallaud, M. Vicot et M. William",Séance publique,1ère lecture (1ère assemblée saisie),https://www.assemblee-nationale.fr/dyn/17/amendements/2765/AN/903,https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO838901BTC2765P0D1N000903.xml
904,,Non renseigné,Article 14,Première délibération,Allemand Marie-José,"  Mme Pantel, Mme Thomin, Mme Battistel, M. Potier, M. Delautrette, M. Dufau, M. Echaniz, M. Benbrahim, M. Eskenazi, M. Fégné, Mme Jourdan, M. Leseul, M. Barusseau, M. Lhardit, M. Naillet, M. Delaporte, M. Garot, Mme Got, Mme Rossi, M. Roussel, M. Aviragnet, M. Baptiste, M. Baumel, M. Belhaddad, Mme Bellay, M. Bouloux, Mme Bregman, M. Philippe Brun, M. Califer, Mme Capdevielle, M. Christophle, M. Courbon, M. David, Mme Diop, Mme Dombre Coste, M. Faure, Mme Froger, Mme Godard, M. Guedj, M. Hablot, Mme Hadizadeh, Mme Herouin-Léautey, Mme Céline Hervieu, M. Hollande, M. Houlié, Mme Karamanli, Mme Keloua Hachi, Mme Mercier, M. Oberti, M. Pena, Mme Pic, Mme Pirès Beaune, M. Pribetich, M. Proença, Mme Récalde, Mme Rouaux, M. Aurélien Rousseau, Mme Runel, M. Saint-Pasteur, Mme Santiago, M. Saulignac, M. Simion, M. Sother, Mme Thiébault-Martinez, M. Vallaud, M. Vicot, M. William et les membres du groupe Socialistes et apparentés",Séance publique,1ère lecture (1ère assemblée saisie),https://www.assemblee-nationale.fr/dyn/17/amendements/2765/AN/904,https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO838901BTC2765P0D1N000904.xml
91,,Non renseigné,Article 14,Première délibération,Tivoli Lionel,"  M. Allisio, M. Amblard, Mme Auzanot, M. Ballard, Mme Bamana, M. Baubry, M. Beaurain, M. Bentz, M. Bernhardt, M. Bigot, M. Bilde, M. Blairy, Mme Blanc, M. Boccaletti, M. Boulogne, Mme Bouquin, M. Bovet, M. Buisson, M. Casterman, M. Chaumeil, M. Chenu, M. Chudeau, M. Clavet, Mme Colombier, Mme Da Conceicao Carvalho, M. de Fleurian, M. de Lépinau, Mme Dellong Meng, M. Dessigny, Mme Diaz, Mme Dogor-Such, M. Dragon, M. Dufosset, M. Dussausaye, M. Dutremble, M. Evrard, M. Falcon, M. Florquin, M. Fouquart, M. Frappé, M. Gabarron, Mme Galzy, M. Gery, M. Giletti, M. Gillet, M. Christian Girard, M. Golliot, M. Gonzalez, Mme Florence Goulet, Mme Grangier, Mme Griseti, M. Guibert, M. Guiniot, M. Guitton, Mme Hamelet, M. Houssin, M. Humbert, M. Jacobelli, M. Jenft, M. Jolly, Mme Joncour, M. Jordan, Mme Josserand, Mme Joubert, Mme Laporte, Mme Lavalette, M. Le Bourgeois, Mme Le Pen, Mme Lechanteux, Mme Lechon, Mme Lelouis, Mme Levavasseur, M. Limongi, M. Lioret, Mme Loir, Mme Lorho, M. Lottiaux, M. Loubet, M. David Magnier, Mme Marais-Beuil, M. Marchio, M. Markowsky, M. Patrice Martin, Mme Martinez, M. Mauvieux, M. Meizonnet, M. Meurin, M. Monnier, M. Muller, Mme Mélin, Mme Ménaché, M. Ménagé, M. Odoul, Mme Parmentier, M. Perez, M. Pfeffer, Mme Pollet, M. Rambaud, Mme Ranc, M. Rancoule, M. Renault, Mme Rimbert, M. Rivière, Mme Robert-Dehault, Mme Roullaud, Mme Roy, Mme Sabatini, M. Sabatou, M. Salmon, M. Schreck, Mme Sicard, M. Emmanuel Taché, M. Jean-Philippe Tanguy, M. Taverne, M. Tesson, M. Tomatis, M. Tonussi, M. Tribuiani, M. Villedieu, M. Vos et M. Weber",Séance publique,1ère lecture (1ère assemblée saisie),https://www.assemblee-nationale.fr/dyn/17/amendements/2765/AN/91,https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO838901BTC2765P0D1N000091.xml
